route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
"2443_8071","2443","8071","Pacific Hwy at Old Berowra Rd, Hornsby to Mt Kuringai PS via Mt Colah","School Buses","712","00B5EF","FFFFFF"
"2443_8072","2443","8072","Gordon Station to Killara HS","School Buses","712","00B5EF","FFFFFF"
"2443_8073","2443","8073","Addison Av after Babbage Rd, Roseville to Killara HS","School Buses","712","00B5EF","FFFFFF"
"2443_8074","2443","8074","Gordon Station to St Ives HS","School Buses","712","00B5EF","FFFFFF"
"2443_8076","2443","8076","Pennant Hills Station to Pennant Hills HS","School Buses","712","00B5EF","FFFFFF"
"2443_8077","2443","8077","The Gully Rd opp Mary Wall Cr, Beowra to Berowra Station","School Buses","712","00B5EF","FFFFFF"
"2443_8082","2443","8082","Gordon Station to Killara High School","School Buses","712","00B5EF","FFFFFF"
"2443_8091","2443","8091","Hornsby Station to Hornsby Station via Lowe Rd before Derby Rd, Hornsby","School Buses","712","00B5EF","FFFFFF"
"2443_8092","2443","8092","Mount Colah to Mount Colah PS","School Buses","712","00B5EF","FFFFFF"
"2443_8098","2443","8098","Mount Colah to Mildred Av after Jersey Rd","School Buses","712","00B5EF","FFFFFF"
"2443_8101","2443","8101","Junction Rd after Grosvenor St, Wahroonga to Turramurra HS","School Buses","712","00B5EF","FFFFFF"
"2443_8102","2443","8102","Turramurra Station to Turramurra HS","School Buses","712","00B5EF","FFFFFF"
"2443_8104","2443","8104","Gordon Station to Turramurra HS","School Buses","712","00B5EF","FFFFFF"
"2443_8105","2443","8105","Pymble to Turramurra HS","School Buses","712","00B5EF","FFFFFF"
"2443_8106","2443","8106","Duffy Av before Sinclair Av, Thorneigh to Turramurra HS via Westleigh","School Buses","712","00B5EF","FFFFFF"
"2443_8107","2443","8107","Normanhurst West PS to Turramurra HS","School Buses","712","00B5EF","FFFFFF"
"2443_8108","2443","8108","Prestoria Pde after Fuller Av, Hornsby to Turramurra HS","School Buses","712","00B5EF","FFFFFF"
"2443_8109","2443","8109","Loreto Normanhurst to Turramurra HS","School Buses","712","00B5EF","FFFFFF"
"2443_8110","2443","8110","Fox Valley Rd opp Sydney Adventist Hospital, Wahroonga to Turramurra HS","School Buses","712","00B5EF","FFFFFF"
"2443_8112","2443","8112","Barker College Junior School to Turramurra HS","School Buses","712","00B5EF","FFFFFF"
"2443_8116","2443","8116","Pymble Station to NBCS","School Buses","712","00B5EF","FFFFFF"
"2443_8120","2443","8120","Killara Station to Calvert Av before Fitzroy St, Killara","School Buses","712","00B5EF","FFFFFF"
"2443_8121","2443","8121","West Lindfield to Killara High School","School Buses","712","00B5EF","FFFFFF"
"2443_8122","2443","8122","Hornsby to Asquith Public School","School Buses","712","00B5EF","FFFFFF"
"2443_9001","2443","9001","Northern Beaches Christian School to Hornsby Station via Wahroonga Station","School Buses","712","00B5EF","FFFFFF"
"2443_9002","2443","9002","Northern Beaches Christian School to Roseville Station","School Buses","712","00B5EF","FFFFFF"
"2443_9004","2443","9004","Killara HS to Gordon Station","School Buses","712","00B5EF","FFFFFF"
"2443_9005","2443","9005","St Ives HS to Gordon Station","School Buses","712","00B5EF","FFFFFF"
"2443_9006","2443","9006","Killara HS to UTS","School Buses","712","00B5EF","FFFFFF"
"2443_9007","2443","9007","Northern Beaches Christian School to Turramurra Station","School Buses","712","00B5EF","FFFFFF"
"2443_9008","2443","9008","Northside Montessori PS to Pennant Hills Station","School Buses","712","00B5EF","FFFFFF"
"2443_9009","2443","9009","Pennant Hills HS to Pennant Hills Station","School Buses","712","00B5EF","FFFFFF"
"2443_9010","2443","9010","Pennant Hills Station to Normanhurst Station via Westleigh","School Buses","712","00B5EF","FFFFFF"
"2443_9012","2443","9012","Berowra Chrisitan Community PS to Turner Rd at Alston Dr, Berowra Heights","School Buses","712","00B5EF","FFFFFF"
"2443_9013","2443","9013","Berowra Chrstian Community PS to Hornsby Station via Berowra Heights Oval","School Buses","712","00B5EF","FFFFFF"
"2443_9014","2443","9014","Loreto Normanhurst to Wahroonga Station","School Buses","712","00B5EF","FFFFFF"
"2443_9015","2443","9015","Sacred Heart PS to Canoon Rd at Barwon Av, South Turramurra","School Buses","712","00B5EF","FFFFFF"
"2443_9016","2443","9016","Pennant Hills HS to Hornsby Station","School Buses","712","00B5EF","FFFFFF"
"2443_9019","2443","9019","Kuringai HS to Hornsby Station","School Buses","712","00B5EF","FFFFFF"
"2443_9020","2443","9020","Berowra Christian Community PS to Hawkesbury River Station via Berowra Hts","School Buses","712","00B5EF","FFFFFF"
"2443_9021","2443","9021","Kuringai HS to Hornsby Heights","School Buses","712","00B5EF","FFFFFF"
"2443_9022","2443","9022","Normanhurst West PS to Pomona St at Pennnant Hills Rd, Pennant Hills","School Buses","712","00B5EF","FFFFFF"
"2443_9023","2443","9023","St Agathas Parish PS to Turramurra Station via Pennant Hills Station","School Buses","712","00B5EF","FFFFFF"
"2443_9024","2443","9024","Normanhurst PS to Pennant Hills Station via Thornleigh & Waitara","School Buses","712","00B5EF","FFFFFF"
"2443_9028","2443","9028","Wahroonga PS to Turramurra Station via North Wahroonga","School Buses","712","00B5EF","FFFFFF"
"2443_9029","2443","9029","Kuringai HS to Hornsby Station","School Buses","712","00B5EF","FFFFFF"
"2443_9031","2443","9031","Wahroonga PS to Turramurra Station","School Buses","712","00B5EF","FFFFFF"
"2443_9033","2443","9033","Asquith Girls HS to Hornsby Heights","School Buses","712","00B5EF","FFFFFF"
"2443_9034","2443","9034","Northern Beaches Christian School to Berowra Station","School Buses","712","00B5EF","FFFFFF"
"2443_9036","2443","9036","St Patrick PS to Hornsby Station via Hornsby Heights","School Buses","712","00B5EF","FFFFFF"
"2443_9037","2443","9037","Asquith PS to Excelsior Rd at Pacific Hwy, Mount Colah","School Buses","712","00B5EF","FFFFFF"
"2443_9038","2443","9038","Mt Kuringai PS to Pacific Hwy opp Gatson Rd, Hornsby","School Buses","712","00B5EF","FFFFFF"
"2443_9039","2443","9039","Pymble PS to Pymble Station","School Buses","712","00B5EF","FFFFFF"
"2443_9040","2443","9040","Normanhurst West PS to Thornleigh Station via Westleigh","School Buses","712","00B5EF","FFFFFF"
"2443_9045","2443","9045","Kuringai HS to Berowra Village via Berowra Heights","School Buses","712","00B5EF","FFFFFF"
"2443_9046","2443","9046","St Ives North PS to Gordon Station","School Buses","712","00B5EF","FFFFFF"
"2443_9048","2443","9048","Killara HS to Roseville PS","School Buses","712","00B5EF","FFFFFF"
"2443_9049","2443","9049","Roseville PS to Roseville Station","School Buses","712","00B5EF","FFFFFF"
