route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,trip_note,route_direction
2441_891,213,647141,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647142,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647143,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647144,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647145,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647146,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647147,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647148,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647149,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647150,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647151,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647152,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647153,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647154,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647155,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647156,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647157,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647158,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647159,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647160,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647161,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647162,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647163,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647164,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647165,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_393,213,647185,55586,Maroubra Junction,0,,2,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647186,55586,Maroubra Junction,0,,2,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647187,55586,Maroubra Junction,0,,1,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647188,55586,Maroubra Junction,0,,1,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647189,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,647190,57003,Railway Sq,1,,2,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,647191,57003,Railway Sq,1,,2,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,647192,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,647193,57841,Central Eddy Ave,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,647194,55586,Maroubra Junction,0,,2,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647196,55588,Kingsford,0,,1,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647197,55588,Kingsford,0,,1,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647198,55588,Kingsford,0,,1,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647199,55588,Kingsford,0,,1,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647200,55588,Kingsford,0,,1,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647201,55588,Kingsford,0,,2,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647203,57841,Central Eddy Ave,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_391,356,657666,58569,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657667,58569,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657669,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657670,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657671,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657672,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657673,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657674,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657675,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657676,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657692,58569,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657693,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657694,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657695,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657696,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657697,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657698,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,356,657699,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657784,58589,Railway Sq,1,,2,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657786,58586,Railway Sq,1,,2,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657814,58569,Railway Sq,1,,2,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657819,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657825,58586,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657829,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657830,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657831,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657832,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657833,58571,Railway Sq,1,,2,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657834,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657837,58586,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657844,58586,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657849,58586,Railway Sq,1,,2,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657857,58586,Railway Sq,1,,2,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657863,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657864,58582,Railway Sq,1,,2,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657865,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657866,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657867,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657868,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657869,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657874,58586,Railway Sq,1,,2,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657875,58586,Railway Sq,1,,2,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657877,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657878,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,115,657879,58580,Railway Sq,1,,2,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657898,58569,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657899,58569,Railway Sq,1,,2,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657903,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657904,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657905,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657906,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657907,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657908,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657909,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657910,58570,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,213,657911,58586,Railway Sq,1,,2,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657916,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657917,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657918,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657919,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657920,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657921,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657922,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_391,272,657923,58571,Railway Sq,1,,1,,La Perouse or Port Botany to Central Railway Square
2441_891,115,662259,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,115,662260,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,115,662261,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,115,662262,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,115,662263,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,115,662264,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,1,670891,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,215,670892,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,1,670893,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_391,1,670950,58570,Railway Sq,1,,2,,La Perouse or Port Botany to Central Railway Square
2438_M10,272,679105,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679106,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679107,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679108,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679109,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679110,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679111,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679149,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679150,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679151,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679152,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679153,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679154,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679155,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679156,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679157,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679158,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679159,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679160,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679161,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679162,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679163,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679164,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679165,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679166,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679167,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679168,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679169,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679170,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679171,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679172,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679212,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679213,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679214,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679215,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679216,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679217,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679218,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679219,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679220,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679221,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679222,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679223,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679224,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679225,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679226,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679227,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679228,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679229,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679230,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679231,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,272,679232,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679233,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679234,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679235,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679236,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679237,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679238,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679239,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679240,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679241,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679242,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679243,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679244,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679245,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679246,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679247,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679248,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679249,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679250,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679251,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679252,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679253,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,272,679254,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681221,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681222,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681223,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681224,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681225,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681226,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681227,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681228,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,308,681229,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681230,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681231,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681232,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681233,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681234,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681235,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681236,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681237,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681238,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681239,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681240,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681241,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681242,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681243,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681244,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681245,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681246,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681247,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681248,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681249,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681250,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681251,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681252,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681253,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681254,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681255,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681256,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681257,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681258,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681259,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681260,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681261,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681262,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681263,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681264,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681265,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681266,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681267,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,308,681268,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681269,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681270,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681271,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681272,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681273,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681274,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681275,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681276,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681277,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681278,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681355,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681356,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681357,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681358,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681359,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681360,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681361,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681362,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,308,681363,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,308,681364,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681365,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681366,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681367,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681368,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681369,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
